Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
3172.0,68.0,,Jewelry,,,Tennessee,M,Maroon,Spring,,No,Credit Card,Express,No,No,26.0,Bank Transfer,Bi-Weekly
,57.0,Female,Socks,Clothing,52.0,Missouri,M,Olive,Fall,3.7,No,Venmo,Standard,No,No,30.0,Debit Card,Bi-Weekly
3174.0,,Female,Skirt,Clothing,46.0,,L,Teal,Summer,4.9,No,,Next Day Air,No,No,32.0,PayPal,Fortnightly
3175.0,45.0,,Pants,Clothing,52.0,Oklahoma,L,,Winter,3.8,No,PayPal,Store Pickup,No,No,35.0,PayPal,Monthly
3176.0,,,Socks,Clothing,42.0,Connecticut,M,Maroon,Fall,3.4,,Debit Card,Store Pickup,No,No,26.0,,Every 3 Months
3177.0,36.0,Female,Sandals,Footwear,37.0,Arkansas,XL,Turquoise,Spring,4.6,,Cash,2-Day Shipping,No,No,39.0,Credit Card,Monthly
3178.0,55.0,Female,Belt,Accessories,52.0,Missouri,L,Beige,Fall,3.2,No,,Standard,No,No,,Credit Card,Monthly
3179.0,66.0,Female,Sandals,Footwear,34.0,Washington,L,,,2.7,No,Cash,Free Shipping,No,No,28.0,Credit Card,Annually
3180.0,57.0,Female,Shorts,Clothing,88.0,,M,Olive,Spring,4.3,No,Debit Card,Free Shipping,No,No,12.0,Debit Card,
3181.0,18.0,Female,Handbag,,88.0,Montana,L,,Fall,3.8,No,Cash,Standard,No,No,46.0,PayPal,
3182.0,31.0,Female,Jacket,Outerwear,51.0,Montana,M,Charcoal,Summer,4.4,No,Cash,Free Shipping,No,No,27.0,PayPal,Every 3 Months
3183.0,50.0,Female,Sunglasses,Accessories,97.0,Georgia,L,Green,Fall,3.6,No,PayPal,Free Shipping,No,No,4.0,Credit Card,Annually
3184.0,50.0,Female,Sneakers,Footwear,56.0,Mississippi,M,Green,Winter,3.5,,,,No,No,14.0,Cash,
3185.0,61.0,Female,Sweater,Clothing,53.0,Hawaii,L,Green,Spring,4.2,No,Credit Card,,No,No,30.0,,Quarterly
3186.0,52.0,Female,Skirt,Clothing,71.0,Ohio,L,Gold,Fall,4.7,No,Credit Card,Express,No,No,6.0,PayPal,Annually
3187.0,38.0,Female,Jewelry,Accessories,93.0,Virginia,S,Cyan,,4.8,No,PayPal,Store Pickup,,No,43.0,Venmo,Annually
3188.0,67.0,Female,Blouse,Clothing,72.0,Texas,L,Indigo,Winter,3.2,No,Credit Card,Free Shipping,No,No,28.0,Debit Card,Weekly
3189.0,42.0,Female,Blouse,Clothing,59.0,Vermont,M,,Winter,3.5,No,Venmo,Standard,No,No,,Bank Transfer,Monthly
3190.0,25.0,Female,Boots,Footwear,87.0,Kansas,,Beige,Summer,4.2,No,,Store Pickup,No,No,30.0,PayPal,Bi-Weekly
,41.0,Female,Jeans,Clothing,78.0,California,S,,Fall,3.4,No,Bank Transfer,Free Shipping,,No,5.0,Credit Card,Fortnightly
3192.0,62.0,Female,Hoodie,Clothing,68.0,Mississippi,XL,Maroon,Winter,,No,,Store Pickup,,,42.0,,
3193.0,19.0,Female,Sweater,Clothing,76.0,Iowa,S,Maroon,Fall,3.0,No,Credit Card,,No,No,20.0,Cash,Fortnightly
3194.0,63.0,Female,Gloves,Accessories,99.0,Virginia,L,,Winter,4.0,No,PayPal,Express,No,No,35.0,Credit Card,Fortnightly
3195.0,43.0,Female,Sneakers,Footwear,52.0,Maryland,L,Gold,Summer,4.6,No,Debit Card,Standard,No,No,10.0,Credit Card,Bi-Weekly
3196.0,68.0,Female,Sunglasses,,58.0,Missouri,S,Red,Spring,4.9,,Debit Card,Next Day Air,No,No,,Credit Card,Quarterly
3197.0,24.0,Female,Belt,Accessories,59.0,Wisconsin,L,Maroon,,2.8,No,Debit Card,Express,No,No,21.0,Debit Card,Fortnightly
3198.0,27.0,Female,Sweater,Clothing,71.0,Maine,,Teal,Spring,3.2,No,Bank Transfer,Free Shipping,No,No,,Credit Card,Every 3 Months
3199.0,61.0,Female,Gloves,Accessories,,Pennsylvania,L,,,2.8,,Cash,Free Shipping,No,No,39.0,Debit Card,Weekly
3200.0,59.0,Female,Handbag,Accessories,40.0,Maine,XL,,Winter,4.2,No,PayPal,Express,No,No,,PayPal,Monthly
3201.0,67.0,Female,Socks,Clothing,,Missouri,L,Black,Spring,4.8,No,PayPal,,No,No,32.0,Credit Card,Monthly
3202.0,46.0,Female,,Clothing,,Vermont,S,Indigo,Fall,,No,Credit Card,2-Day Shipping,No,No,34.0,Cash,Monthly
,65.0,Female,Scarf,Accessories,37.0,Wisconsin,L,Green,Fall,4.5,No,Bank Transfer,Standard,No,No,38.0,,Annually
3204.0,63.0,Female,Coat,Outerwear,29.0,New Jersey,L,Teal,Spring,4.1,,Cash,Express,No,,14.0,Venmo,Annually
3205.0,57.0,Female,Jacket,Outerwear,92.0,New Mexico,XL,Lavender,Fall,4.3,No,Credit Card,,No,No,23.0,Debit Card,Bi-Weekly
3206.0,40.0,,Hoodie,,24.0,Colorado,XL,Magenta,Fall,4.4,No,Debit Card,2-Day Shipping,No,No,50.0,Bank Transfer,Every 3 Months
3207.0,36.0,Female,Boots,Footwear,52.0,California,M,Brown,Winter,3.0,No,Debit Card,Free Shipping,No,No,49.0,PayPal,Monthly
3208.0,67.0,Female,Socks,Clothing,29.0,Arizona,XL,Beige,Summer,2.7,No,Debit Card,Next Day Air,No,No,14.0,PayPal,Annually
3209.0,61.0,Female,Jewelry,Accessories,30.0,Indiana,L,Indigo,Winter,,No,PayPal,,No,No,42.0,PayPal,Weekly
3210.0,64.0,Female,Shoes,Footwear,31.0,Arkansas,L,Peach,Fall,4.3,No,Bank Transfer,Standard,No,No,39.0,,Annually
3211.0,30.0,Female,Socks,Clothing,67.0,Nevada,M,Magenta,Summer,2.9,No,Debit Card,Express,No,No,43.0,Venmo,Bi-Weekly
3212.0,53.0,Female,Pants,Clothing,65.0,,,Turquoise,Winter,4.9,No,Credit Card,Standard,No,No,12.0,Cash,Monthly
,,Female,Sneakers,,22.0,Wyoming,M,Indigo,Winter,3.6,No,,2-Day Shipping,No,No,21.0,Debit Card,Weekly
3214.0,27.0,Female,Sunglasses,Accessories,56.0,Texas,M,Brown,Winter,3.3,No,Venmo,Standard,No,No,33.0,Credit Card,Monthly
3215.0,53.0,Female,,Clothing,78.0,Washington,M,Yellow,Spring,3.1,,Bank Transfer,Free Shipping,No,No,6.0,Debit Card,Annually
3216.0,34.0,Female,Coat,Outerwear,90.0,,M,Magenta,,2.7,,Bank Transfer,Free Shipping,No,No,10.0,PayPal,Every 3 Months
3217.0,39.0,Female,Hoodie,Clothing,85.0,,S,Olive,Winter,3.4,No,,Next Day Air,No,,18.0,,Weekly
3218.0,44.0,Female,Sunglasses,,58.0,Oregon,M,Silver,Fall,3.4,No,PayPal,Express,No,No,46.0,Venmo,Weekly
3219.0,37.0,Female,,Clothing,,,M,Teal,Fall,3.9,No,,Express,No,,49.0,PayPal,Monthly
3220.0,57.0,,Coat,,40.0,Kansas,L,White,Summer,3.5,No,Bank Transfer,2-Day Shipping,No,No,39.0,,Weekly
3221.0,38.0,Female,,Accessories,29.0,North Dakota,,Blue,Fall,4.1,No,PayPal,Free Shipping,No,No,16.0,Cash,Monthly
3222.0,21.0,Female,T-shirt,Clothing,76.0,New Hampshire,M,Yellow,Winter,,No,Credit Card,Standard,No,No,28.0,Cash,Annually
,45.0,Female,Sunglasses,Accessories,84.0,Texas,S,Maroon,Fall,4.6,No,Debit Card,Store Pickup,No,No,22.0,,Quarterly
3224.0,68.0,Female,Shirt,Clothing,65.0,Montana,S,Gray,Spring,3.9,No,,Standard,No,No,36.0,Venmo,Bi-Weekly
3225.0,37.0,Female,Hoodie,Clothing,,Delaware,,,Winter,2.7,No,Cash,Free Shipping,No,No,18.0,PayPal,Monthly
3226.0,53.0,,,Clothing,98.0,New Hampshire,M,Pink,Fall,3.0,No,,Store Pickup,No,No,31.0,Credit Card,Weekly
3227.0,57.0,Female,Sneakers,Footwear,71.0,Minnesota,XL,Beige,Spring,3.3,No,Debit Card,,,No,38.0,Bank Transfer,Fortnightly
3228.0,28.0,Female,Scarf,Accessories,69.0,Alaska,XL,White,Fall,2.7,No,Credit Card,Free Shipping,,,42.0,Debit Card,
3229.0,37.0,Female,Jewelry,,95.0,Connecticut,,Yellow,Spring,4.6,No,Credit Card,2-Day Shipping,No,No,27.0,PayPal,Annually
3230.0,54.0,Female,Pants,,67.0,Connecticut,M,Teal,Fall,2.7,No,,Express,No,No,24.0,Cash,Monthly
3231.0,49.0,Female,Sneakers,Footwear,49.0,Kansas,M,Olive,Summer,2.5,No,,Next Day Air,No,,38.0,Debit Card,Annually
3232.0,62.0,Female,Shoes,Footwear,97.0,Nevada,M,Maroon,,4.4,No,PayPal,Free Shipping,No,No,9.0,Credit Card,Annually
3233.0,,Female,T-shirt,Clothing,34.0,Massachusetts,M,,Spring,4.0,No,PayPal,,No,No,19.0,Bank Transfer,Monthly
,45.0,Female,Belt,Accessories,74.0,Indiana,M,Lavender,Fall,3.8,No,Credit Card,Express,,No,11.0,Debit Card,Bi-Weekly
,49.0,Female,Jewelry,,96.0,Washington,M,,,2.5,No,Bank Transfer,2-Day Shipping,No,No,16.0,Debit Card,Quarterly
,27.0,Female,Belt,Accessories,68.0,Kansas,,Green,Summer,4.0,No,Venmo,,No,No,18.0,Venmo,Monthly
,63.0,Female,Belt,Accessories,84.0,,L,Olive,Fall,4.1,No,,Next Day Air,No,No,8.0,Cash,Monthly
3238.0,61.0,Female,T-shirt,Clothing,57.0,Vermont,M,Gray,Summer,2.8,No,Bank Transfer,Express,No,,4.0,Cash,
3239.0,25.0,Female,Sneakers,Footwear,,Wyoming,XL,Teal,Fall,3.4,No,PayPal,2-Day Shipping,No,No,,Cash,Quarterly
,33.0,Female,Sunglasses,Accessories,32.0,,M,Charcoal,Fall,2.7,No,Credit Card,2-Day Shipping,No,No,30.0,Cash,Monthly
3241.0,56.0,Female,Sandals,Footwear,37.0,West Virginia,M,Violet,Fall,3.8,No,Credit Card,2-Day Shipping,No,No,37.0,,Monthly
3242.0,50.0,Female,Handbag,Accessories,58.0,,M,Lavender,Summer,4.4,No,Credit Card,Store Pickup,No,No,30.0,PayPal,Quarterly
,45.0,Female,Socks,Clothing,74.0,Oregon,S,Beige,Fall,2.8,No,Cash,Express,No,No,17.0,Venmo,Weekly
3244.0,45.0,Female,,Clothing,99.0,Idaho,L,Black,Summer,5.0,No,Venmo,Store Pickup,No,No,11.0,,
3245.0,65.0,Female,Sweater,Clothing,81.0,,M,Black,Fall,,No,Bank Transfer,Express,No,No,42.0,Credit Card,Annually
3246.0,63.0,Female,Pants,Clothing,76.0,Kansas,M,Purple,Fall,3.2,No,PayPal,Next Day Air,No,No,20.0,Cash,Weekly
3247.0,70.0,Female,Sneakers,Footwear,,Michigan,M,Magenta,,2.9,No,Venmo,Store Pickup,No,No,37.0,Cash,Monthly
3248.0,53.0,Female,Gloves,Accessories,,Arkansas,M,Teal,Summer,3.7,No,Venmo,Express,No,,12.0,PayPal,Fortnightly
3249.0,22.0,Female,T-shirt,Clothing,79.0,Pennsylvania,S,Teal,Summer,4.2,No,Venmo,Free Shipping,No,No,41.0,Bank Transfer,Quarterly
3250.0,,Female,Backpack,Accessories,,Virginia,M,Pink,,3.4,No,,Express,No,No,32.0,,Quarterly
3251.0,23.0,Female,Coat,Outerwear,90.0,Minnesota,,Teal,Spring,2.9,No,Cash,2-Day Shipping,No,No,15.0,Venmo,Weekly
3252.0,25.0,Female,Coat,Outerwear,20.0,Nevada,M,,Winter,3.7,No,Debit Card,,No,No,,Venmo,Quarterly
3253.0,69.0,Female,Sandals,Footwear,21.0,Montana,L,Brown,Spring,2.7,No,Bank Transfer,Store Pickup,,No,48.0,Credit Card,Fortnightly
,36.0,Female,Backpack,Accessories,60.0,Nebraska,M,,Fall,3.2,No,Debit Card,2-Day Shipping,No,No,8.0,Venmo,Fortnightly
3255.0,21.0,Female,Sweater,Clothing,,Indiana,S,Magenta,Winter,4.9,No,Venmo,Store Pickup,No,No,11.0,Bank Transfer,Every 3 Months
3256.0,57.0,,Shorts,Clothing,,New Jersey,M,Black,Fall,2.8,No,Cash,Next Day Air,No,No,,Bank Transfer,Monthly
3257.0,60.0,Female,Sunglasses,Accessories,26.0,Wisconsin,L,,Winter,4.7,,Cash,Free Shipping,No,No,50.0,Venmo,Every 3 Months
3258.0,,Female,Shirt,Clothing,98.0,Minnesota,M,Brown,Fall,3.3,No,PayPal,Express,No,No,39.0,Venmo,Every 3 Months
3259.0,,Female,Shoes,Footwear,51.0,New Jersey,M,Magenta,Spring,4.3,No,,Express,No,No,11.0,Credit Card,Bi-Weekly
3260.0,57.0,Female,Hat,Accessories,95.0,Oklahoma,XL,Indigo,,3.7,No,PayPal,,,No,,Debit Card,Every 3 Months
3261.0,39.0,Female,Scarf,Accessories,36.0,Wisconsin,M,Violet,Summer,4.5,No,Bank Transfer,2-Day Shipping,No,No,7.0,Credit Card,Annually
,,Female,Belt,Accessories,52.0,Rhode Island,,Cyan,Winter,3.4,,Bank Transfer,Store Pickup,No,No,50.0,Debit Card,Weekly
3263.0,,Female,T-shirt,Clothing,35.0,,M,Violet,Spring,,No,Cash,Standard,No,No,,Cash,Every 3 Months
3264.0,56.0,Female,Shorts,Clothing,68.0,Vermont,S,Black,Fall,4.4,No,PayPal,Express,No,No,31.0,Debit Card,Fortnightly
,28.0,Female,Pants,Clothing,50.0,Maine,S,Charcoal,Winter,4.0,No,,Express,No,No,39.0,Cash,Bi-Weekly
3266.0,40.0,Female,Sunglasses,Accessories,100.0,Alabama,M,White,Winter,,No,Credit Card,Express,No,No,28.0,Credit Card,Fortnightly
3267.0,,Female,Coat,Outerwear,74.0,Alabama,S,Gray,Winter,4.2,No,Bank Transfer,Next Day Air,No,,33.0,Bank Transfer,Weekly
3268.0,37.0,Female,Hoodie,,45.0,Idaho,,,Winter,3.0,No,Debit Card,Store Pickup,No,No,42.0,Credit Card,Quarterly
3269.0,22.0,Female,Dress,Clothing,97.0,,M,Cyan,Fall,2.8,No,Cash,Free Shipping,No,No,5.0,Bank Transfer,Every 3 Months
3270.0,27.0,Female,Blouse,Clothing,60.0,Ohio,M,Blue,Winter,4.9,No,Venmo,Express,,No,25.0,Cash,Monthly
3271.0,59.0,Female,Socks,Clothing,25.0,Illinois,M,Indigo,Winter,4.7,,Cash,Express,No,No,48.0,PayPal,Annually
3272.0,35.0,Female,Socks,,55.0,Nevada,XL,Magenta,Spring,4.4,No,Debit Card,Standard,No,No,30.0,Credit Card,Weekly
3273.0,,Female,Shoes,Footwear,99.0,Texas,M,Lavender,Winter,,No,Bank Transfer,,No,No,34.0,,Quarterly
3274.0,58.0,Female,Belt,Accessories,45.0,Nevada,,Orange,,2.6,No,Credit Card,Free Shipping,No,No,34.0,PayPal,Every 3 Months
3275.0,46.0,Female,Sweater,Clothing,20.0,Oklahoma,M,Cyan,Spring,3.9,No,Credit Card,Store Pickup,No,No,14.0,,Fortnightly
3276.0,43.0,,Pants,Clothing,88.0,Alabama,XL,Green,Summer,,No,Venmo,2-Day Shipping,No,,2.0,Debit Card,Weekly
3277.0,39.0,Female,Scarf,Accessories,99.0,South Dakota,M,White,Summer,4.0,No,Credit Card,Store Pickup,No,No,41.0,PayPal,
3278.0,,Female,Skirt,Clothing,86.0,Texas,,Blue,Spring,4.9,No,Cash,Store Pickup,No,No,3.0,Credit Card,Monthly
3279.0,,Female,,Clothing,70.0,,M,Black,,3.3,,Debit Card,2-Day Shipping,No,No,18.0,Bank Transfer,Weekly
3280.0,59.0,Female,Hat,Accessories,50.0,Wyoming,S,Red,Fall,3.0,No,Credit Card,Express,No,No,1.0,Debit Card,Fortnightly
3281.0,45.0,Female,Handbag,Accessories,57.0,,L,Red,Winter,2.7,No,Credit Card,Next Day Air,No,No,5.0,PayPal,Monthly
3282.0,27.0,Female,Pants,Clothing,69.0,Oregon,L,Gold,,3.1,No,Debit Card,Free Shipping,No,No,41.0,Bank Transfer,Annually
3283.0,24.0,Female,T-shirt,Clothing,94.0,California,M,Red,Fall,4.8,No,,Next Day Air,No,No,5.0,Credit Card,Monthly
3284.0,,Female,Jacket,Outerwear,24.0,North Carolina,L,Purple,Spring,2.9,No,Credit Card,Express,No,No,10.0,Debit Card,Every 3 Months
3285.0,70.0,Female,Scarf,Accessories,79.0,,L,White,Spring,4.5,No,Debit Card,2-Day Shipping,No,No,20.0,Venmo,Annually
3286.0,58.0,Female,Hat,Accessories,31.0,,XL,,Fall,4.6,No,PayPal,Free Shipping,No,No,11.0,Cash,Weekly
3287.0,45.0,Female,Jacket,Outerwear,67.0,Illinois,L,Pink,Winter,5.0,No,Venmo,Express,No,No,,Venmo,Fortnightly
3288.0,,Female,Skirt,Clothing,63.0,West Virginia,L,Black,Spring,4.3,No,PayPal,2-Day Shipping,No,No,,Credit Card,Weekly
3289.0,,Female,Handbag,Accessories,61.0,South Carolina,XL,White,Spring,4.9,No,Debit Card,Next Day Air,No,No,19.0,Credit Card,Bi-Weekly
3290.0,31.0,Female,Backpack,Accessories,,Montana,,Maroon,Summer,4.0,No,,,No,No,16.0,Venmo,Every 3 Months
3291.0,52.0,Female,Coat,Outerwear,82.0,North Dakota,L,Black,Spring,3.1,No,Bank Transfer,Free Shipping,No,No,2.0,PayPal,Monthly
3292.0,29.0,Female,Belt,,51.0,New Mexico,,Olive,Fall,2.6,No,Bank Transfer,2-Day Shipping,No,No,11.0,Cash,
3293.0,62.0,Female,Handbag,,23.0,,L,Gray,Spring,4.9,No,Debit Card,Standard,No,No,18.0,,Fortnightly
3294.0,19.0,Female,Coat,,91.0,West Virginia,M,Gold,,3.5,No,Bank Transfer,2-Day Shipping,No,No,47.0,Credit Card,Fortnightly
3295.0,62.0,,,Clothing,60.0,South Carolina,S,Magenta,Spring,4.5,,,,,No,15.0,,Bi-Weekly
3296.0,70.0,Female,Blouse,Clothing,34.0,West Virginia,S,Lavender,Summer,2.8,No,PayPal,Next Day Air,No,No,15.0,Cash,Weekly
,20.0,Female,Blouse,Clothing,23.0,Alaska,M,,Spring,4.2,No,PayPal,Next Day Air,No,No,47.0,,Quarterly
3298.0,67.0,Female,Belt,Accessories,82.0,West Virginia,M,Violet,Fall,4.1,,Credit Card,Free Shipping,No,No,47.0,,Monthly
3299.0,65.0,Female,Jacket,,73.0,New Mexico,M,Brown,Fall,3.5,No,PayPal,Express,,No,6.0,Bank Transfer,Every 3 Months
3300.0,45.0,Female,Shorts,,32.0,South Dakota,L,Teal,Spring,4.0,No,Bank Transfer,2-Day Shipping,No,No,,Venmo,Monthly
3301.0,26.0,,Hat,Accessories,,Oklahoma,M,Charcoal,Spring,4.0,No,Debit Card,Express,No,No,40.0,Bank Transfer,
3302.0,,Female,Pants,Clothing,58.0,Oklahoma,XL,Charcoal,Summer,2.5,No,PayPal,Free Shipping,,No,31.0,Credit Card,Fortnightly
3303.0,36.0,Female,Blouse,Clothing,82.0,Alabama,XL,Beige,,4.2,No,Venmo,Standard,No,No,,Venmo,
3304.0,20.0,Female,Belt,Accessories,60.0,Mississippi,S,Turquoise,Summer,3.4,No,,Next Day Air,No,No,4.0,Credit Card,Fortnightly
3305.0,,Female,Handbag,Accessories,,Mississippi,XL,Orange,Fall,4.8,No,,,No,No,36.0,Bank Transfer,Every 3 Months
3306.0,34.0,Female,Hoodie,Clothing,41.0,Nebraska,L,Cyan,Summer,4.9,No,Bank Transfer,Standard,No,No,31.0,PayPal,Bi-Weekly
3307.0,,Female,Jacket,Outerwear,39.0,Colorado,L,Orange,Summer,,No,Cash,Store Pickup,No,No,6.0,Venmo,
3308.0,18.0,Female,Scarf,Accessories,36.0,Pennsylvania,S,Green,Winter,4.0,No,Credit Card,Store Pickup,No,No,1.0,Cash,Monthly
3309.0,55.0,,Jeans,,70.0,Utah,,,Fall,,No,Venmo,,No,No,29.0,Cash,Monthly
3310.0,48.0,Female,Handbag,Accessories,47.0,Massachusetts,M,Blue,Summer,3.1,No,Credit Card,Store Pickup,No,No,19.0,PayPal,Monthly
3311.0,45.0,,Jacket,Outerwear,27.0,Iowa,,Pink,Winter,3.6,No,Debit Card,Free Shipping,,No,12.0,PayPal,Fortnightly
3312.0,29.0,Female,Hat,Accessories,52.0,Florida,L,Blue,Summer,,,PayPal,Express,No,No,18.0,Bank Transfer,Annually
3313.0,55.0,Female,Sneakers,Footwear,75.0,Louisiana,L,,Summer,3.9,No,Venmo,,No,No,45.0,Cash,Quarterly
3314.0,55.0,Female,Hat,,30.0,Kansas,XL,Black,Fall,3.9,No,Cash,Express,No,No,45.0,Credit Card,
3315.0,,Female,Socks,Clothing,94.0,Kansas,M,Violet,,3.3,No,PayPal,Standard,No,No,8.0,Credit Card,Quarterly
3316.0,48.0,Female,Scarf,,68.0,Kentucky,,Gold,Summer,2.9,No,Credit Card,Standard,No,No,4.0,PayPal,Every 3 Months
3317.0,42.0,Female,Socks,Clothing,45.0,New Mexico,M,Olive,Summer,3.1,No,Cash,Free Shipping,No,No,5.0,Debit Card,Fortnightly
3318.0,21.0,Female,Hat,Accessories,67.0,North Carolina,XL,Pink,Summer,4.7,No,Debit Card,Standard,No,No,30.0,Cash,Quarterly
,45.0,Female,Jacket,Outerwear,46.0,,M,Olive,Summer,3.9,No,Venmo,,No,No,15.0,PayPal,Monthly
3320.0,23.0,Female,Shorts,Clothing,31.0,North Dakota,M,Indigo,Summer,4.3,No,Cash,,No,No,17.0,Credit Card,Every 3 Months
3321.0,66.0,Female,Blouse,Clothing,44.0,Illinois,XL,Silver,Fall,4.2,No,Cash,2-Day Shipping,No,No,45.0,Cash,Every 3 Months
3322.0,32.0,Female,Coat,Outerwear,100.0,Maine,S,Charcoal,Winter,4.3,No,Bank Transfer,Next Day Air,No,No,,Venmo,Annually
3323.0,52.0,Female,Sweater,,92.0,Indiana,XL,Orange,Winter,,No,Credit Card,Next Day Air,No,No,43.0,PayPal,Weekly
3324.0,54.0,Female,Handbag,Accessories,78.0,North Dakota,M,Yellow,Winter,3.8,No,Venmo,,,No,,Credit Card,Monthly
3325.0,37.0,Female,T-shirt,Clothing,32.0,,S,Red,Fall,3.3,No,Venmo,Standard,No,No,41.0,,Weekly
,29.0,Female,Sandals,Footwear,97.0,Alaska,M,Maroon,Fall,,,Debit Card,2-Day Shipping,No,No,16.0,Venmo,Monthly
3327.0,47.0,Female,Gloves,,95.0,North Dakota,M,Magenta,Summer,4.3,No,Cash,Standard,No,No,10.0,Debit Card,Annually
,47.0,Female,Shorts,Clothing,64.0,Connecticut,M,Black,Spring,,No,Bank Transfer,Express,No,No,2.0,,Quarterly
3329.0,42.0,Female,Sandals,Footwear,35.0,Wisconsin,M,Violet,Spring,3.2,No,Venmo,Free Shipping,No,No,11.0,,Bi-Weekly
3330.0,34.0,Female,,Accessories,54.0,New Jersey,M,Gray,,3.8,No,Debit Card,Express,No,No,1.0,Debit Card,Bi-Weekly
3331.0,38.0,,Sneakers,Footwear,96.0,Missouri,,Black,Spring,3.2,No,PayPal,2-Day Shipping,No,No,41.0,Bank Transfer,Quarterly
3332.0,55.0,Female,Sunglasses,Accessories,,California,M,,Summer,3.5,No,Debit Card,Free Shipping,No,,39.0,,Quarterly
3333.0,27.0,Female,T-shirt,Clothing,23.0,,M,Silver,Summer,3.1,No,PayPal,2-Day Shipping,,No,1.0,PayPal,Bi-Weekly
3334.0,55.0,Female,Jeans,Clothing,35.0,,M,Violet,Spring,4.2,No,Debit Card,Express,No,No,3.0,PayPal,Monthly
3335.0,66.0,Female,Shirt,Clothing,23.0,California,M,Beige,Summer,3.4,No,Bank Transfer,Free Shipping,,No,21.0,Credit Card,Annually
,,Female,Hat,Accessories,94.0,,XL,Cyan,Winter,,No,Credit Card,Express,No,No,48.0,Bank Transfer,Quarterly
3337.0,39.0,Female,Blouse,Clothing,45.0,Montana,M,Brown,Fall,4.0,No,Venmo,,No,No,24.0,Debit Card,
3338.0,23.0,Female,Jacket,Outerwear,23.0,Arizona,L,Blue,Winter,4.4,No,Bank Transfer,2-Day Shipping,No,No,45.0,Bank Transfer,Bi-Weekly
3339.0,29.0,Female,Skirt,Clothing,94.0,Minnesota,L,White,Winter,2.9,No,Venmo,2-Day Shipping,,No,46.0,Credit Card,Monthly
3340.0,20.0,Female,Gloves,Accessories,99.0,,M,Cyan,Fall,3.6,No,Debit Card,,No,No,35.0,,Fortnightly
3341.0,42.0,Female,T-shirt,,36.0,Virginia,XL,Maroon,Fall,4.4,No,Credit Card,Free Shipping,No,No,47.0,Credit Card,Fortnightly
3342.0,55.0,Female,Jacket,Outerwear,50.0,Connecticut,XL,,Summer,4.5,No,Venmo,Standard,No,No,35.0,Credit Card,Monthly
3343.0,66.0,Female,,Outerwear,81.0,New Jersey,M,Violet,Spring,,No,Credit Card,,No,No,45.0,Credit Card,Weekly
3344.0,24.0,Female,Shorts,Clothing,31.0,Kentucky,XL,,Winter,3.6,No,Bank Transfer,2-Day Shipping,,No,6.0,Cash,Bi-Weekly
3345.0,62.0,Female,Hat,Accessories,,Washington,XL,Magenta,Fall,4.3,No,Debit Card,Free Shipping,No,,20.0,Cash,Annually
3346.0,28.0,Female,Handbag,,91.0,Florida,M,Turquoise,Summer,4.0,No,Cash,2-Day Shipping,No,No,3.0,Venmo,Bi-Weekly
3347.0,30.0,Female,Jeans,Clothing,99.0,Oklahoma,M,Black,Summer,3.4,No,PayPal,Express,No,No,30.0,Venmo,Quarterly
3348.0,22.0,Female,Shoes,Footwear,70.0,Iowa,XL,Cyan,Summer,4.4,,Credit Card,Standard,No,No,28.0,,Bi-Weekly
3349.0,28.0,Female,T-shirt,Clothing,74.0,New Hampshire,L,,Winter,2.8,No,PayPal,,No,No,15.0,Cash,Every 3 Months
3350.0,35.0,Female,Jewelry,Accessories,79.0,Georgia,M,Red,Fall,2.8,,Cash,Store Pickup,No,No,29.0,PayPal,Quarterly
,45.0,,Handbag,Accessories,,,S,Olive,Fall,4.9,No,PayPal,2-Day Shipping,No,No,15.0,Cash,Bi-Weekly
3352.0,43.0,Female,Shirt,Clothing,49.0,New Hampshire,L,Cyan,Spring,4.2,No,Cash,,,No,18.0,Bank Transfer,Fortnightly
3353.0,55.0,Female,Belt,Accessories,96.0,Washington,M,Teal,Summer,2.9,No,Credit Card,Next Day Air,No,No,7.0,Bank Transfer,Bi-Weekly
3354.0,31.0,Female,,Clothing,,Ohio,L,Teal,,4.6,No,Debit Card,Free Shipping,No,No,19.0,Credit Card,Every 3 Months
,42.0,Female,Skirt,Clothing,45.0,Maryland,M,Orange,Fall,2.8,,Cash,,,No,15.0,PayPal,Weekly
3356.0,40.0,Female,Blouse,Clothing,28.0,,M,Peach,Spring,2.6,No,Debit Card,Store Pickup,No,No,3.0,Bank Transfer,Bi-Weekly
3357.0,,Female,Jeans,,48.0,Tennessee,M,Silver,Summer,3.5,No,Credit Card,Store Pickup,No,No,13.0,PayPal,Bi-Weekly
3358.0,41.0,Female,Hoodie,Clothing,67.0,Arkansas,M,Pink,Winter,3.5,No,Venmo,Free Shipping,No,,37.0,Credit Card,Monthly
3359.0,56.0,Female,T-shirt,Clothing,59.0,Tennessee,,Magenta,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,26.0,,Annually
3360.0,43.0,Female,Sunglasses,Accessories,,New Hampshire,L,Red,Fall,,No,Credit Card,,,,29.0,Debit Card,Monthly
3361.0,22.0,Female,Jacket,,81.0,Minnesota,M,Maroon,Spring,3.3,No,Venmo,2-Day Shipping,No,No,47.0,Cash,Every 3 Months
